"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of November 1, 2018",,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York ,New York 70083,Total,541,28,0,4,6,10,1,0,0,140,730
,,,,,,,,,,,,,
New York ,New York 70084,Active,649,51,0,5,1,20,1,0,1,149,877
New York ,New York 70084,Inactive,75,10,0,0,1,4,0,0,0,22,112
New York ,New York 70084,Total,724,61,0,5,2,24,1,0,1,171,989
,,,,,,,,,,,,,
New York ,New York 70085,Active,858,30,0,4,2,20,0,0,0,84,998
New York ,New York 70085,Inactive,85,2,0,0,2,3,0,0,0,12,104
New York ,New York 70085,Total,943,32,0,4,4,23,0,0,0,96,"1,102"
,,,,,,,,,,,,,
New York ,New York 70086,Active,771,33,2,4,1,10,0,0,0,144,965
New York ,New York 70086,Inactive,83,5,0,0,0,4,0,0,0,14,106
New York ,New York 70086,Total,854,38,2,4,1,14,0,0,0,158,"1,071"
,,,,,,,,,,,,,
New York ,New York 70087,Active,527,22,2,2,2,16,0,0,0,98,669
New York ,New York 70087,Inactive,137,9,0,2,3,6,0,0,0,29,186
New York ,New York 70087,Total,664,31,2,4,5,22,0,0,0,127,855
,,,,,,,,,,,,,
New York ,New York 70088,Active,651,24,0,3,3,17,0,1,1,96,796
New York ,New York 70088,Inactive,87,1,1,0,0,2,0,0,0,12,103
New York ,New York 70088,Total,738,25,1,3,3,19,0,1,1,108,899
,,,,,,,,,,,,,
New York ,New York 70089,Active,608,21,0,4,1,24,0,0,0,86,744
New York ,New York 70089,Inactive,103,9,0,1,2,2,0,0,0,21,138
New York ,New York 70089,Total,711,30,0,5,3,26,0,0,0,107,882
,,,,,,,,,,,,,
New York ,New York 70090,Active,232,10,1,1,0,13,0,0,0,45,302
New York ,New York 70090,Inactive,31,4,0,0,0,3,0,0,0,6,44
New York ,New York 70090,Total,263,14,1,1,0,16,0,0,0,51,346
,,,,,,,,,,,,,
New York ,New York 70091,Active,323,19,0,2,2,13,0,0,0,87,446
New York ,New York 70091,Inactive,45,4,0,0,0,3,0,0,0,9,61
New York ,New York 70091,Total,368,23,0,2,2,16,0,0,0,96,507
,,,,,,,,,,,,,
New York ,New York 70092,Active,584,30,0,1,2,21,1,0,0,93,732
New York ,New York 70092,Inactive,82,8,0,2,0,1,0,0,0,16,109
New York ,New York 70092,Total,666,38,0,3,2,22,1,0,0,109,841
,,,,,,,,,,,,,
New York ,New York 70093,Active,516,28,0,2,0,28,0,0,0,100,674
New York ,New York 70093,Inactive,106,8,0,0,0,6,0,0,0,18,138
New York ,New York 70093,Total,622,36,0,2,0,34,0,0,0,118,812
,,,,,,,,,,,,,
New York ,New York 70098,Active,813,26,1,1,1,24,2,0,0,118,986
New York ,New York 70098,Inactive,115,7,0,0,3,5,0,0,0,22,152
New York ,New York 70098,Total,928,33,1,1,4,29,2,0,0,140,"1,138"
,,,,,,,,,,,,,
New York ,New York 70099,Active,620,21,2,0,4,14,0,0,1,105,767
New York ,New York 70099,Inactive,81,6,1,2,1,3,0,0,0,14,108
New York ,New York 70099,Total,701,27,3,2,5,17,0,0,1,119,875
,,,,,,,,,,,,,
New York ,New York 70100,Active,745,26,0,3,5,16,0,0,0,94,889
New York ,New York 70100,Inactive,143,4,0,0,0,5,0,0,0,23,175
New York ,New York 70100,Total,888,30,0,3,5,21,0,0,0,117,"1,064"
,,,,,,,,,,,,,
New York ,New York 70101,Active,489,19,1,1,3,12,0,0,0,86,611
New York ,New York 70101,Inactive,56,4,0,0,1,3,0,0,0,4,68
New York ,New York 70101,Total,545,23,1,1,4,15,0,0,0,90,679
,,,,,,,,,,,,,
New York ,New York 70102,Active,625,46,1,1,4,24,1,1,0,114,817
New York ,New York 70102,Inactive,102,5,0,0,0,1,0,0,0,15,123
New York ,New York 70102,Total,727,51,1,1,4,25,1,1,0,129,940
,,,,,,,,,,,,,
New York ,New York 70103,Active,691,14,0,1,1,16,0,0,0,102,825
New York ,New York 70103,Inactive,124,4,0,0,1,4,0,0,0,21,154
New York ,New York 70103,Total,815,18,0,1,2,20,0,0,0,123,979
,,,,,,,,,,,,,
New York ,New York 70104,Active,417,21,0,1,1,12,0,0,1,111,564
New York ,New York 70104,Inactive,62,6,0,1,0,4,0,0,0,23,96
New York ,New York 70104,Total,479,27,0,2,1,16,0,0,1,134,660
,,,,,,,,,,,,,
New York ,New York 70105,Active,700,25,0,2,1,29,0,0,0,110,867
New York ,New York 70105,Inactive,83,8,0,0,1,6,0,0,0,22,120
New York ,New York 70105,Total,783,33,0,2,2,35,0,0,0,132,987
,,,,,,,,,,,,,
New York ,New York 70106,Active,485,25,1,1,0,23,0,0,3,96,634
New York ,New York 70106,Inactive,114,10,1,0,0,3,0,0,0,21,149
New York ,New York 70106,Total,599,35,2,1,0,26,0,0,3,117,783
,,,,,,,,,,,,,
New York ,New York 70107,Active,379,19,0,1,2,10,0,0,0,89,500
New York ,New York 70107,Inactive,56,5,0,0,0,4,0,0,0,17,82
New York ,New York 70107,Total,435,24,0,1,2,14,0,0,0,106,582
,,,,,,,,,,,,,
New York ,New York 70108,Active,763,24,1,5,3,32,0,0,1,138,967
New York ,New York 70108,Inactive,146,13,0,2,0,6,0,0,0,50,217
New York ,New York 70108,Total,909,37,1,7,3,38,0,0,1,188,"1,184"
,,,,,,,,,,,,,
New York ,New York 70109,Active,400,17,1,3,0,12,1,0,0,59,493
New York ,New York 70109,Inactive,54,4,0,0,0,3,0,0,0,16,77
New York ,New York 70109,Total,454,21,1,3,0,15,1,0,0,75,570
,,,,,,,,,,,,,
New York ,New York 70110,Active,671,17,0,7,4,13,1,0,0,113,826
New York ,New York 70110,Inactive,81,7,0,0,2,6,0,0,0,19,115
New York ,New York 70110,Total,752,24,0,7,6,19,1,0,0,132,941
,,,,,,,,,,,,,
New York ,New York 70111,Active,332,11,0,3,0,16,1,1,0,58,422
New York ,New York 70111,Inactive,72,4,0,0,2,2,0,0,0,19,99
New York ,New York 70111,Total,404,15,0,3,2,18,1,1,0,77,521
,,,,,,,,,,,,,
New York ,New York 71001,Active,751,35,1,0,1,8,0,0,1,139,936
New York ,New York 71001,Inactive,140,8,2,1,0,8,0,0,0,26,185
New York ,New York 71001,Total,891,43,3,1,1,16,0,0,1,165,"1,121"
,,,,,,,,,,,,,
New York ,New York 71002,Active,712,31,2,3,1,13,0,0,0,114,876
New York ,New York 71002,Inactive,73,7,0,0,1,0,0,0,0,22,103
New York ,New York 71002,Total,785,38,2,3,2,13,0,0,0,136,979
,,,,,,,,,,,,,
New York ,New York 71003,Active,427,13,1,1,1,9,1,0,1,83,537
New York ,New York 71003,Inactive,73,7,0,1,0,7,0,0,0,29,117
New York ,New York 71003,Total,500,20,1,2,1,16,1,0,1,112,654
,,,,,,,,,,,,,
New York ,New York 71004,Active,576,40,1,1,2,16,0,0,0,95,731
New York ,New York 71004,Inactive,111,8,0,0,0,8,0,0,0,21,148
New York ,New York 71004,Total,687,48,1,1,2,24,0,0,0,116,879
,,,,,,,,,,,,,
New York ,New York 71005,Active,497,25,0,2,1,11,0,0,0,79,615
New York ,New York 71005,Inactive,75,4,1,0,0,0,0,0,0,19,99
New York ,New York 71005,Total,572,29,1,2,1,11,0,0,0,98,714
,,,,,,,,,,,,,
New York ,New York 71006,Active,881,35,3,2,0,22,0,0,0,164,"1,107"
New York ,New York 71006,Inactive,85,6,0,0,1,1,0,0,0,32,125
New York ,New York 71006,Total,966,41,3,2,1,23,0,0,0,196,"1,232"
,,,,,,,,,,,,,
New York ,New York 71007,Active,665,25,2,1,1,16,0,0,0,116,826
New York ,New York 71007,Inactive,86,4,0,0,0,2,0,0,0,13,105
New York ,New York 71007,Total,751,29,2,1,1,18,0,0,0,129,931
,,,,,,,,,,,,,
New York ,New York 71008,Active,589,25,1,7,3,19,0,1,0,85,730
New York ,New York 71008,Inactive,117,5,0,2,0,6,0,0,0,20,150
New York ,New York 71008,Total,706,30,1,9,3,25,0,1,0,105,880
,,,,,,,,,,,,,
New York ,New York 71009,Active,620,32,0,4,1,16,0,0,1,108,782
New York ,New York 71009,Inactive,133,16,0,0,1,12,0,0,0,35,197
New York ,New York 71009,Total,753,48,0,4,2,28,0,0,1,143,979
,,,,,,,,,,,,,
New York ,New York 71010,Active,561,73,0,6,2,16,0,0,2,146,806
New York ,New York 71010,Inactive,83,36,0,0,0,2,0,0,0,40,161
New York ,New York 71010,Total,644,109,0,6,2,18,0,0,2,186,967
,,,,,,,,,,,,,
New York ,New York 71011,Active,643,20,1,1,2,18,1,0,0,99,785
New York ,New York 71011,Inactive,60,1,0,0,1,0,0,0,0,11,73
New York ,New York 71011,Total,703,21,1,1,3,18,1,0,0,110,858
,,,,,,,,,,,,,
New York ,New York 71012,Active,657,29,0,2,2,19,1,0,1,106,817
New York ,New York 71012,Inactive,77,4,0,1,1,0,0,0,0,22,105
New York ,New York 71012,Total,734,33,0,3,3,19,1,0,1,128,922
,,,,,,,,,,,,,
New York ,New York 71013,Active,647,26,1,2,8,21,1,0,0,104,810
New York ,New York 71013,Inactive,106,4,0,0,0,7,0,0,0,21,138
New York ,New York 71013,Total,753,30,1,2,8,28,1,0,0,125,948
,,,,,,,,,,,,,
New York ,New York 71014,Active,691,22,1,1,4,17,1,0,0,104,841
New York ,New York 71014,Inactive,87,3,1,0,0,5,0,0,0,14,110
New York ,New York 71014,Total,778,25,2,1,4,22,1,0,0,118,951
,,,,,,,,,,,,,
New York ,New York 71015,Active,493,12,2,1,0,12,1,0,0,84,605
New York ,New York 71015,Inactive,80,2,0,0,0,3,0,0,0,11,96
New York ,New York 71015,Total,573,14,2,1,0,15,1,0,0,95,701
,,,,,,,,,,,,,
New York ,New York 71016,Active,606,18,2,0,3,22,2,0,1,89,743
New York ,New York 71016,Inactive,82,7,0,0,1,0,0,0,0,16,106
New York ,New York 71016,Total,688,25,2,0,4,22,2,0,1,105,849
,,,,,,,,,,,,,
New York ,New York 71017,Active,592,19,1,1,3,7,0,0,0,78,701
New York ,New York 71017,Inactive,71,4,0,0,1,2,0,0,0,9,87
New York ,New York 71017,Total,663,23,1,1,4,9,0,0,0,87,788
,,,,,,,,,,,,,
New York ,New York 71018,Active,944,19,0,0,2,15,2,0,0,69,"1,051"
New York ,New York 71018,Inactive,80,3,0,1,2,3,0,0,0,9,98
New York ,New York 71018,Total,"1,024",22,0,1,4,18,2,0,0,78,"1,149"
,,,,,,,,,,,,,
New York ,New York 71019,Active,965,17,1,3,0,12,0,0,0,61,"1,059"
New York ,New York 71019,Inactive,68,6,0,0,1,2,0,0,0,7,84
New York ,New York 71019,Total,"1,033",23,1,3,1,14,0,0,0,68,"1,143"
,,,,,,,,,,,,,
New York ,New York 71020,Active,968,17,2,2,2,15,0,0,0,62,"1,068"
New York ,New York 71020,Inactive,75,1,0,0,0,0,0,0,0,3,79
New York ,New York 71020,Total,"1,043",18,2,2,2,15,0,0,0,65,"1,147"
,,,,,,,,,,,,,
New York ,New York 71021,Active,559,23,2,0,0,24,1,0,1,90,700
New York ,New York 71021,Inactive,100,6,0,1,0,3,0,0,1,28,139
New York ,New York 71021,Total,659,29,2,1,0,27,1,0,2,118,839
,,,,,,,,,,,,,
New York ,New York 71022,Active,814,30,2,5,6,24,0,0,1,104,986
New York ,New York 71022,Inactive,115,4,1,0,0,1,0,0,0,21,142
New York ,New York 71022,Total,929,34,3,5,6,25,0,0,1,125,"1,128"
,,,,,,,,,,,,,
New York ,New York 71023,Active,702,22,2,2,5,12,1,0,0,106,852
New York ,New York 71023,Inactive,132,7,1,0,1,3,0,0,0,18,162
New York ,New York 71023,Total,834,29,3,2,6,15,1,0,0,124,"1,014"
,,,,,,,,,,,,,
New York ,New York 71024,Active,513,18,1,4,2,26,2,0,0,96,662
New York ,New York 71024,Inactive,61,7,0,0,1,8,0,0,0,22,99
New York ,New York 71024,Total,574,25,1,4,3,34,2,0,0,118,761
,,,,,,,,,,,,,
New York ,New York 71025,Active,589,17,2,4,5,13,1,0,0,92,723
New York ,New York 71025,Inactive,83,4,0,0,0,4,0,0,0,14,105
New York ,New York 71025,Total,672,21,2,4,5,17,1,0,0,106,828
,,,,,,,,,,,,,
New York ,New York 71026,Active,689,14,0,1,4,20,0,0,1,121,850
New York ,New York 71026,Inactive,125,4,0,2,1,4,0,0,0,30,166
New York ,New York 71026,Total,814,18,0,3,5,24,0,0,1,151,"1,016"
,,,,,,,,,,,,,
New York ,New York 71027,Active,479,17,1,0,3,22,3,0,0,60,585
New York ,New York 71027,Inactive,88,10,1,2,1,3,0,0,0,12,117
New York ,New York 71027,Total,567,27,2,2,4,25,3,0,0,72,702
,,,,,,,,,,,,,
New York ,New York 71028,Active,717,30,0,3,2,21,0,1,0,127,901
New York ,New York 71028,Inactive,88,4,0,1,1,5,0,0,0,18,117
New York ,New York 71028,Total,805,34,0,4,3,26,0,1,0,145,"1,018"
,,,,,,,,,,,,,
New York ,New York 71029,Active,654,24,0,3,2,14,0,0,0,105,802
New York ,New York 71029,Inactive,80,6,0,2,0,3,0,0,0,19,110
New York ,New York 71029,Total,734,30,0,5,2,17,0,0,0,124,912
,,,,,,,,,,,,,
New York ,New York 71030,Active,761,32,1,1,3,27,0,0,1,128,954
New York ,New York 71030,Inactive,78,5,1,0,1,4,0,0,0,29,118
New York ,New York 71030,Total,839,37,2,1,4,31,0,0,1,157,"1,072"
,,,,,,,,,,,,,
New York ,New York 71031,Active,916,51,2,9,2,41,1,0,1,146,"1,169"
New York ,New York 71031,Inactive,117,8,1,0,0,3,0,0,0,21,150
New York ,New York 71031,Total,"1,033",59,3,9,2,44,1,0,1,167,"1,319"
,,,,,,,,,,,,,
New York ,New York 71032,Active,856,36,2,1,1,31,1,0,0,166,"1,094"
New York ,New York 71032,Inactive,111,12,0,0,0,11,0,0,0,22,156
New York ,New York 71032,Total,967,48,2,1,1,42,1,0,0,188,"1,250"
,,,,,,,,,,,,,
New York ,New York 71033,Active,898,41,4,5,0,21,0,0,0,152,"1,121"
New York ,New York 71033,Inactive,91,4,0,0,0,3,0,0,0,16,114
New York ,New York 71033,Total,989,45,4,5,0,24,0,0,0,168,"1,235"
,,,,,,,,,,,,,
New York ,New York 71034,Active,752,31,1,2,3,14,0,0,0,123,926
New York ,New York 71034,Inactive,95,6,0,0,0,3,1,0,0,23,128
New York ,New York 71034,Total,847,37,1,2,3,17,1,0,0,146,"1,054"
,,,,,,,,,,,,,
New York ,New York 71035,Active,680,17,1,1,2,17,1,0,1,142,862
New York ,New York 71035,Inactive,109,8,0,1,0,4,0,0,0,32,154
New York ,New York 71035,Total,789,25,1,2,2,21,1,0,1,174,"1,016"
,,,,,,,,,,,,,
New York ,New York 71036,Active,718,31,1,3,2,10,1,0,0,121,887
New York ,New York 71036,Inactive,65,4,1,0,0,2,0,0,0,11,83
New York ,New York 71036,Total,783,35,2,3,2,12,1,0,0,132,970
,,,,,,,,,,,,,
New York ,New York 71037,Active,622,28,0,0,0,14,2,0,1,97,764
New York ,New York 71037,Inactive,82,8,0,0,2,2,0,0,0,12,106
New York ,New York 71037,Total,704,36,0,0,2,16,2,0,1,109,870
,,,,,,,,,,,,,
New York ,New York 71038,Active,743,36,0,3,2,16,0,0,0,69,869
New York ,New York 71038,Inactive,131,8,1,2,1,4,1,0,0,21,169
New York ,New York 71038,Total,874,44,1,5,3,20,1,0,0,90,"1,038"
,,,,,,,,,,,,,
New York ,New York 71039,Active,701,39,1,2,1,16,0,0,0,103,863
New York ,New York 71039,Inactive,80,6,0,0,1,2,0,0,0,11,100
New York ,New York 71039,Total,781,45,1,2,2,18,0,0,0,114,963
,,,,,,,,,,,,,
New York ,New York 71040,Active,700,34,0,3,0,21,0,0,1,105,864
New York ,New York 71040,Inactive,69,6,0,2,1,3,0,0,1,20,102
New York ,New York 71040,Total,769,40,0,5,1,24,0,0,2,125,966
,,,,,,,,,,,,,
New York ,New York 71041,Active,855,31,0,4,2,17,0,0,0,151,"1,060"
New York ,New York 71041,Inactive,94,8,0,0,0,7,0,0,1,19,129
New York ,New York 71041,Total,949,39,0,4,2,24,0,0,1,170,"1,189"
,,,,,,,,,,,,,
New York ,New York 71042,Active,782,35,1,2,3,24,0,0,0,133,980
New York ,New York 71042,Inactive,117,10,0,2,0,4,0,0,0,25,158
New York ,New York 71042,Total,899,45,1,4,3,28,0,0,0,158,"1,138"
,,,,,,,,,,,,,
New York ,New York 71043,Active,654,21,0,2,2,13,1,0,0,82,775
New York ,New York 71043,Inactive,62,3,1,0,0,1,0,0,0,12,79
New York ,New York 71043,Total,716,24,1,2,2,14,1,0,0,94,854
,,,,,,,,,,,,,
New York ,New York 71044,Active,754,29,2,1,2,18,1,0,1,142,950
New York ,New York 71044,Inactive,121,7,0,0,0,3,0,0,0,34,165
New York ,New York 71044,Total,875,36,2,1,2,21,1,0,1,176,"1,115"
,,,,,,,,,,,,,
New York ,New York 71045,Active,750,39,4,2,3,15,0,1,2,117,933
New York ,New York 71045,Inactive,96,6,0,1,0,2,0,0,1,16,122
New York ,New York 71045,Total,846,45,4,3,3,17,0,1,3,133,"1,055"
,,,,,,,,,,,,,
New York ,New York 71046,Active,940,40,2,3,4,21,0,1,0,131,"1,142"
New York ,New York 71046,Inactive,95,5,0,0,1,5,0,0,0,21,127
New York ,New York 71046,Total,"1,035",45,2,3,5,26,0,1,0,152,"1,269"
,,,,,,,,,,,,,
New York ,New York 71047,Active,601,16,4,4,1,10,0,0,0,85,721
New York ,New York 71047,Inactive,72,6,0,0,0,0,0,0,0,2,80
New York ,New York 71047,Total,673,22,4,4,1,10,0,0,0,87,801
,,,,,,,,,,,,,
New York ,New York 71048,Active,737,33,2,2,4,8,0,0,1,95,882
New York ,New York 71048,Inactive,92,11,0,0,0,8,0,0,0,17,128
New York ,New York 71048,Total,829,44,2,2,4,16,0,0,1,112,"1,010"
,,,,,,,,,,,,,
New York ,New York 71049,Active,860,44,1,3,4,12,0,0,1,144,"1,069"
New York ,New York 71049,Inactive,93,5,0,2,2,2,0,0,0,21,125
New York ,New York 71049,Total,953,49,1,5,6,14,0,0,1,165,"1,194"
,,,,,,,,,,,,,
New York ,New York 71050,Active,568,17,1,1,3,17,0,0,0,94,701
New York ,New York 71050,Inactive,84,3,1,0,1,5,0,0,0,25,119
New York ,New York 71050,Total,652,20,2,1,4,22,0,0,0,119,820
,,,,,,,,,,,,,
New York ,New York 71051,Active,234,5,0,0,1,5,0,0,0,40,285
New York ,New York 71051,Inactive,30,0,0,0,0,0,0,0,0,6,36
New York ,New York 71051,Total,264,5,0,0,1,5,0,0,0,46,321
,,,,,,,,,,,,,
New York ,New York 71052,Active,878,45,2,2,0,13,0,0,0,124,"1,064"
New York ,New York 71052,Inactive,96,4,0,0,0,1,0,0,0,27,128
New York ,New York 71052,Total,974,49,2,2,0,14,0,0,0,151,"1,192"
,,,,,,,,,,,,,
New York ,New York 71053,Active,469,18,0,1,2,15,2,0,1,75,583
New York ,New York 71053,Inactive,71,2,0,1,0,2,0,0,0,11,87
New York ,New York 71053,Total,540,20,0,2,2,17,2,0,1,86,670
,,,,,,,,,,,,,
New York ,New York 71054,Active,779,40,3,1,2,18,1,0,0,117,961
New York ,New York 71054,Inactive,71,3,1,0,0,4,0,0,0,16,95
New York ,New York 71054,Total,850,43,4,1,2,22,1,0,0,133,"1,056"
,,,,,,,,,,,,,
New York ,New York 71055,Active,492,28,0,3,1,14,0,0,1,100,639
New York ,New York 71055,Inactive,62,8,1,0,0,0,0,0,0,22,93
New York ,New York 71055,Total,554,36,1,3,1,14,0,0,1,122,732
,,,,,,,,,,,,,
New York ,New York 71056,Active,539,24,1,0,2,9,0,1,0,87,663
New York ,New York 71056,Inactive,46,4,0,0,0,2,0,0,0,15,67
New York ,New York 71056,Total,585,28,1,0,2,11,0,1,0,102,730
,,,,,,,,,,,,,
New York ,New York 71057,Active,656,35,3,0,3,14,0,0,0,120,831
New York ,New York 71057,Inactive,96,10,0,2,1,6,0,0,0,20,135
New York ,New York 71057,Total,752,45,3,2,4,20,0,0,0,140,966
,,,,,,,,,,,,,
New York ,New York 71058,Active,841,24,3,1,1,11,0,0,0,121,"1,002"
New York ,New York 71058,Inactive,94,4,0,0,0,1,0,0,0,14,113
New York ,New York 71058,Total,935,28,3,1,1,12,0,0,0,135,"1,115"
,,,,,,,,,,,,,
New York ,New York 71059,Active,683,20,2,2,1,12,0,0,0,89,809
New York ,New York 71059,Inactive,80,3,0,0,0,1,0,0,0,15,99
New York ,New York 71059,Total,763,23,2,2,1,13,0,0,0,104,908
,,,,,,,,,,,,,
New York ,New York 71060,Active,637,36,1,2,4,18,0,0,0,117,815
New York ,New York 71060,Inactive,91,9,0,0,0,0,0,0,1,22,123
New York ,New York 71060,Total,728,45,1,2,4,18,0,0,1,139,938
,,,,,,,,,,,,,
New York ,New York 71061,Active,644,61,1,2,2,12,2,0,1,169,894
New York ,New York 71061,Inactive,199,23,0,3,4,10,0,0,0,67,306
New York ,New York 71061,Total,843,84,1,5,6,22,2,0,1,236,"1,200"
,,,,,,,,,,,,,
New York ,New York 71062,Active,449,42,1,0,1,11,0,1,1,103,609
New York ,New York 71062,Inactive,209,11,1,1,2,11,0,0,0,50,285
New York ,New York 71062,Total,658,53,2,1,3,22,0,1,1,153,894
,,,,,,,,,,,,,
New York ,New York 71063,Active,603,38,2,2,1,8,2,0,0,102,758
New York ,New York 71063,Inactive,76,9,0,0,1,1,0,0,0,23,110
New York ,New York 71063,Total,679,47,2,2,2,9,2,0,0,125,868
,,,,,,,,,,,,,
New York ,New York 71064,Active,527,41,2,1,0,10,0,0,0,105,686
New York ,New York 71064,Inactive,102,12,0,0,1,2,0,0,0,24,141
New York ,New York 71064,Total,629,53,2,1,1,12,0,0,0,129,827
,,,,,,,,,,,,,
New York ,New York 71065,Active,708,43,1,1,1,21,0,0,2,150,927
New York ,New York 71065,Inactive,94,13,0,1,1,10,0,0,1,34,154
New York ,New York 71065,Total,802,56,1,2,2,31,0,0,3,184,"1,081"
,,,,,,,,,,,,,
New York ,New York 71066,Active,841,43,1,3,1,17,0,0,0,137,"1,043"
New York ,New York 71066,Inactive,128,10,0,0,0,5,0,0,0,30,173
New York ,New York 71066,Total,969,53,1,3,1,22,0,0,0,167,"1,216"
,,,,,,,,,,,,,
New York ,New York 71067,Active,665,44,0,0,2,19,0,0,1,154,885
New York ,New York 71067,Inactive,94,7,0,1,0,2,0,0,0,39,143
New York ,New York 71067,Total,759,51,0,1,2,21,0,0,1,193,"1,028"
,,,,,,,,,,,,,
New York ,New York 71068,Active,875,27,1,2,5,19,1,0,0,105,"1,035"
New York ,New York 71068,Inactive,133,5,0,0,1,1,0,0,0,15,155
New York ,New York 71068,Total,"1,008",32,1,2,6,20,1,0,0,120,"1,190"
,,,,,,,,,,,,,
New York ,New York 71069,Active,507,34,3,4,1,11,0,0,0,104,664
New York ,New York 71069,Inactive,70,5,1,1,0,1,0,0,0,26,104
New York ,New York 71069,Total,577,39,4,5,1,12,0,0,0,130,768
,,,,,,,,,,,,,
New York ,New York 71070,Active,756,49,3,1,2,15,1,0,0,126,953
New York ,New York 71070,Inactive,115,10,1,1,0,6,0,0,0,27,160
New York ,New York 71070,Total,871,59,4,2,2,21,1,0,0,153,"1,113"
,,,,,,,,,,,,,
New York ,New York 71071,Active,634,18,0,2,1,17,0,0,2,98,772
New York ,New York 71071,Inactive,107,5,0,1,0,6,0,0,0,20,139
New York ,New York 71071,Total,741,23,0,3,1,23,0,0,2,118,911
,,,,,,,,,,,,,
New York ,New York 71072,Active,541,29,2,1,1,11,1,0,0,90,676
New York ,New York 71072,Inactive,98,10,0,1,0,4,0,0,0,21,134
New York ,New York 71072,Total,639,39,2,2,1,15,1,0,0,111,810
,,,,,,,,,,,,,
New York ,New York 71073,Active,523,54,2,3,2,15,0,0,0,114,713
New York ,New York 71073,Inactive,155,17,0,2,0,4,0,0,0,41,219
New York ,New York 71073,Total,678,71,2,5,2,19,0,0,0,155,932
,,,,,,,,,,,,,
New York ,New York 71074,Active,604,25,0,1,0,15,0,0,1,96,742
New York ,New York 71074,Inactive,84,8,0,1,0,5,0,0,0,32,130
New York ,New York 71074,Total,688,33,0,2,0,20,0,0,1,128,872
,,,,,,,,,,,,,
New York ,New York 71075,Active,691,59,2,0,3,17,1,1,0,121,895
New York ,New York 71075,Inactive,83,7,0,0,0,5,0,0,0,27,122
New York ,New York 71075,Total,774,66,2,0,3,22,1,1,0,148,"1,017"
,,,,,,,,,,,,,
New York ,New York 71076,Active,640,44,0,2,0,16,0,0,1,187,890
New York ,New York 71076,Inactive,94,10,0,0,0,6,0,0,1,44,155
New York ,New York 71076,Total,734,54,0,2,0,22,0,0,2,231,"1,045"
,,,,,,,,,,,,,
New York ,New York 71077,Active,677,46,3,5,3,21,0,0,0,135,890
New York ,New York 71077,Inactive,115,14,0,1,0,7,0,0,0,26,163
New York ,New York 71077,Total,792,60,3,6,3,28,0,0,0,161,"1,053"
,,,,,,,,,,,,,
New York ,New York 71078,Active,676,45,2,1,0,22,0,1,1,112,860
New York ,New York 71078,Inactive,54,5,0,0,0,4,0,0,0,19,82
New York ,New York 71078,Total,730,50,2,1,0,26,0,1,1,131,942
,,,,,,,,,,,,,
New York ,New York 71079,Active,675,37,0,5,1,20,0,0,0,107,845
New York ,New York 71079,Inactive,72,14,0,1,0,6,0,0,0,24,117
New York ,New York 71079,Total,747,51,0,6,1,26,0,0,0,131,962
,,,,,,,,,,,,,
New York ,New York 71080,Active,459,26,2,2,1,14,0,0,0,93,597
New York ,New York 71080,Inactive,75,21,1,0,0,7,0,0,0,30,134
New York ,New York 71080,Total,534,47,3,2,1,21,0,0,0,123,731
,,,,,,,,,,,,,
New York ,New York 71081,Active,641,52,1,4,4,17,0,0,1,154,874
New York ,New York 71081,Inactive,84,16,0,1,0,5,0,0,0,34,140
New York ,New York 71081,Total,725,68,1,5,4,22,0,0,1,188,"1,014"
,,,,,,,,,,,,,
New York ,New York 71082,Active,587,100,2,3,1,14,0,0,0,140,847
New York ,New York 71082,Inactive,89,19,0,1,0,3,0,0,0,53,165
New York ,New York 71082,Total,676,119,2,4,1,17,0,0,0,193,"1,012"
,,,,,,,,,,,,,
New York ,New York 71083,Active,685,53,0,2,3,18,0,0,0,125,886
New York ,New York 71083,Inactive,100,13,2,0,0,5,0,0,1,33,154
New York ,New York 71083,Total,785,66,2,2,3,23,0,0,1,158,"1,040"
,,,,,,,,,,,,,
New York ,New York 71084,Active,408,22,0,1,3,10,1,0,0,115,560
New York ,New York 71084,Inactive,81,7,0,0,1,5,0,0,1,30,125
New York ,New York 71084,Total,489,29,0,1,4,15,1,0,1,145,685
,,,,,,,,,,,,,
New York ,New York 71085,Active,717,47,0,7,2,27,1,0,0,115,916
New York ,New York 71085,Inactive,94,10,0,0,0,10,0,0,0,18,132
New York ,New York 71085,Total,811,57,0,7,2,37,1,0,0,133,"1,048"
,,,,,,,,,,,,,
New York ,New York 71086,Active,62,6,1,0,0,4,0,1,0,7,81
New York ,New York 71086,Inactive,7,0,0,1,0,0,0,0,0,1,9
New York ,New York 71086,Total,69,6,1,1,0,4,0,1,0,8,90
,,,,,,,,,,,,,
New York ,New York 71087,Active,878,42,3,3,3,26,2,0,0,145,"1,102"
New York ,New York 71087,Inactive,115,2,1,0,1,2,0,0,0,18,139
New York ,New York 71087,Total,993,44,4,3,4,28,2,0,0,163,"1,241"
,,,,,,,,,,,,,
New York ,New York 71088,Active,691,26,5,2,3,17,1,0,0,92,837
New York ,New York 71088,Inactive,131,6,1,0,3,12,0,0,0,25,178
