"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of February 1, 2019",,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,WOR,GRE,LBT,IND,SAM,OTH,BLANK,TOTAL
New York ,New York 71045,Total,858,46,4,4,3,4,16,0,1,134,"1,070"
,,,,,,,,,,,,,
New York ,New York 71046,Active,961,40,2,4,3,0,16,0,1,129,"1,156"
New York ,New York 71046,Inactive,88,5,0,1,0,0,4,0,0,21,119
New York ,New York 71046,Total,"1,049",45,2,5,3,0,20,0,1,150,"1,275"
,,,,,,,,,,,,,
New York ,New York 71047,Active,598,17,4,1,4,0,12,0,0,87,723
New York ,New York 71047,Inactive,68,6,0,0,0,0,0,0,0,2,76
New York ,New York 71047,Total,666,23,4,1,4,0,12,0,0,89,799
,,,,,,,,,,,,,
New York ,New York 71048,Active,742,33,1,4,2,1,8,0,0,98,889
New York ,New York 71048,Inactive,88,11,0,0,0,0,8,0,0,17,124
New York ,New York 71048,Total,830,44,1,4,2,1,16,0,0,115,"1,013"
,,,,,,,,,,,,,
New York ,New York 71049,Active,870,42,3,3,3,1,12,0,0,137,"1,071"
New York ,New York 71049,Inactive,91,5,0,2,2,0,2,0,0,21,123
New York ,New York 71049,Total,961,47,3,5,5,1,14,0,0,158,"1,194"
,,,,,,,,,,,,,
New York ,New York 71050,Active,584,19,1,3,1,0,16,0,0,87,711
New York ,New York 71050,Inactive,83,3,1,1,0,0,5,0,0,25,118
New York ,New York 71050,Total,667,22,2,4,1,0,21,0,0,112,829
,,,,,,,,,,,,,
New York ,New York 71051,Active,238,6,0,0,0,0,6,0,1,41,292
New York ,New York 71051,Inactive,28,0,0,0,0,0,0,0,0,6,34
New York ,New York 71051,Total,266,6,0,0,0,0,6,0,1,47,326
,,,,,,,,,,,,,
New York ,New York 71052,Active,906,42,2,0,2,0,14,0,1,113,"1,080"
New York ,New York 71052,Inactive,95,4,0,0,0,0,1,0,0,27,127
New York ,New York 71052,Total,"1,001",46,2,0,2,0,15,0,1,140,"1,207"
,,,,,,,,,,,,,
New York ,New York 71053,Active,488,18,1,2,1,0,16,0,1,77,604
New York ,New York 71053,Inactive,69,2,0,0,1,0,2,0,0,11,85
New York ,New York 71053,Total,557,20,1,2,2,0,18,0,1,88,689
,,,,,,,,,,,,,
New York ,New York 71054,Active,781,38,3,3,1,0,17,0,3,117,963
New York ,New York 71054,Inactive,70,2,1,0,0,0,4,0,0,16,93
New York ,New York 71054,Total,851,40,4,3,1,0,21,0,3,133,"1,056"
,,,,,,,,,,,,,
New York ,New York 71055,Active,502,27,0,1,3,1,12,0,0,101,647
New York ,New York 71055,Inactive,59,8,1,0,0,0,0,0,0,20,88
New York ,New York 71055,Total,561,35,1,1,3,1,12,0,0,121,735
,,,,,,,,,,,,,
New York ,New York 71056,Active,535,24,1,2,0,0,9,0,1,90,662
New York ,New York 71056,Inactive,40,4,0,0,0,0,2,0,0,15,61
New York ,New York 71056,Total,575,28,1,2,0,0,11,0,1,105,723
,,,,,,,,,,,,,
New York ,New York 71057,Active,666,37,3,3,0,0,14,0,0,117,840
New York ,New York 71057,Inactive,92,9,0,1,2,0,6,0,0,20,130
New York ,New York 71057,Total,758,46,3,4,2,0,20,0,0,137,970
,,,,,,,,,,,,,
New York ,New York 71058,Active,844,30,2,1,1,0,11,0,0,119,"1,008"
New York ,New York 71058,Inactive,92,4,0,0,0,0,1,0,0,13,110
New York ,New York 71058,Total,936,34,2,1,1,0,12,0,0,132,"1,118"
,,,,,,,,,,,,,
New York ,New York 71059,Active,681,21,2,2,2,0,12,0,1,94,815
New York ,New York 71059,Inactive,78,3,0,0,0,0,0,0,0,14,95
New York ,New York 71059,Total,759,24,2,2,2,0,12,0,1,108,910
,,,,,,,,,,,,,
New York ,New York 71060,Active,646,34,1,4,3,0,15,0,0,121,824
New York ,New York 71060,Inactive,85,9,0,0,0,1,0,0,0,22,117
New York ,New York 71060,Total,731,43,1,4,3,1,15,0,0,143,941
,,,,,,,,,,,,,
New York ,New York 71061,Active,656,56,1,2,2,2,13,0,2,161,895
New York ,New York 71061,Inactive,193,23,0,4,3,0,10,0,0,65,298
New York ,New York 71061,Total,849,79,1,6,5,2,23,0,2,226,"1,193"
,,,,,,,,,,,,,
New York ,New York 71062,Active,462,39,2,1,0,2,10,0,1,100,617
New York ,New York 71062,Inactive,201,11,1,2,1,0,11,0,0,49,276
New York ,New York 71062,Total,663,50,3,3,1,2,21,0,1,149,893
,,,,,,,,,,,,,
New York ,New York 71063,Active,605,37,2,1,2,0,6,0,2,101,756
New York ,New York 71063,Inactive,74,9,0,1,0,0,1,0,0,22,107
New York ,New York 71063,Total,679,46,2,2,2,0,7,0,2,123,863
,,,,,,,,,,,,,
New York ,New York 71064,Active,537,40,2,0,3,0,10,0,1,105,698
New York ,New York 71064,Inactive,99,12,0,1,0,0,2,0,0,23,137
New York ,New York 71064,Total,636,52,2,1,3,0,12,0,1,128,835
,,,,,,,,,,,,,
New York ,New York 71065,Active,721,46,1,1,1,2,20,0,0,151,943
New York ,New York 71065,Inactive,90,13,0,1,1,1,10,0,0,33,149
New York ,New York 71065,Total,811,59,1,2,2,3,30,0,0,184,"1,092"
,,,,,,,,,,,,,
New York ,New York 71066,Active,846,46,0,2,3,0,17,0,0,139,"1,053"
New York ,New York 71066,Inactive,126,10,0,0,0,0,5,0,0,29,170
New York ,New York 71066,Total,972,56,0,2,3,0,22,0,0,168,"1,223"
,,,,,,,,,,,,,
New York ,New York 71067,Active,674,45,2,2,0,1,19,0,1,149,893
New York ,New York 71067,Inactive,91,7,0,0,1,0,2,0,0,38,139
New York ,New York 71067,Total,765,52,2,2,1,1,21,0,1,187,"1,032"
,,,,,,,,,,,,,
New York ,New York 71068,Active,898,28,2,6,2,0,18,0,2,109,"1,065"
New York ,New York 71068,Inactive,117,4,0,1,0,0,1,0,0,13,136
New York ,New York 71068,Total,"1,015",32,2,7,2,0,19,0,2,122,"1,201"
,,,,,,,,,,,,,
New York ,New York 71069,Active,508,34,3,1,2,0,11,0,0,108,667
New York ,New York 71069,Inactive,70,5,1,0,1,0,1,0,0,25,103
New York ,New York 71069,Total,578,39,4,1,3,0,12,0,0,133,770
,,,,,,,,,,,,,
New York ,New York 71070,Active,763,52,3,2,1,0,14,0,1,132,968
New York ,New York 71070,Inactive,110,9,1,0,1,0,6,0,0,25,152
New York ,New York 71070,Total,873,61,4,2,2,0,20,0,1,157,"1,120"
,,,,,,,,,,,,,
New York ,New York 71071,Active,642,19,0,1,1,2,21,0,0,105,791
New York ,New York 71071,Inactive,103,4,0,0,1,0,4,0,0,20,132
New York ,New York 71071,Total,745,23,0,1,2,2,25,0,0,125,923
,,,,,,,,,,,,,
New York ,New York 71072,Active,554,28,2,1,0,0,11,0,2,90,688
New York ,New York 71072,Inactive,96,10,0,0,1,0,4,0,0,20,131
New York ,New York 71072,Total,650,38,2,1,1,0,15,0,2,110,819
,,,,,,,,,,,,,
New York ,New York 71073,Active,534,47,2,0,2,0,16,0,0,120,721
New York ,New York 71073,Inactive,150,17,0,0,2,0,4,0,0,41,214
New York ,New York 71073,Total,684,64,2,0,4,0,20,0,0,161,935
,,,,,,,,,,,,,
New York ,New York 71074,Active,613,26,0,0,2,0,14,0,0,100,755
New York ,New York 71074,Inactive,79,7,0,0,1,0,4,0,0,29,120
New York ,New York 71074,Total,692,33,0,0,3,0,18,0,0,129,875
,,,,,,,,,,,,,
New York ,New York 71075,Active,706,59,2,3,0,0,17,0,2,118,907
New York ,New York 71075,Inactive,78,7,0,0,0,0,5,0,0,26,116
New York ,New York 71075,Total,784,66,2,3,0,0,22,0,2,144,"1,023"
,,,,,,,,,,,,,
New York ,New York 71076,Active,664,47,0,0,2,1,14,0,0,174,902
New York ,New York 71076,Inactive,93,10,0,0,0,1,6,0,0,42,152
New York ,New York 71076,Total,757,57,0,0,2,2,20,0,0,216,"1,054"
,,,,,,,,,,,,,
New York ,New York 71077,Active,685,46,2,2,6,0,18,0,0,136,895
New York ,New York 71077,Inactive,114,14,0,0,1,0,7,0,0,26,162
New York ,New York 71077,Total,799,60,2,2,7,0,25,0,0,162,"1,057"
,,,,,,,,,,,,,
New York ,New York 71078,Active,680,44,2,0,1,1,22,0,1,106,857
New York ,New York 71078,Inactive,54,5,0,0,0,0,3,0,0,19,81
New York ,New York 71078,Total,734,49,2,0,1,1,25,0,1,125,938
,,,,,,,,,,,,,
New York ,New York 71079,Active,681,35,0,2,4,0,20,0,0,105,847
New York ,New York 71079,Inactive,71,13,0,0,1,0,6,0,0,24,115
New York ,New York 71079,Total,752,48,0,2,5,0,26,0,0,129,962
,,,,,,,,,,,,,
New York ,New York 71080,Active,473,24,2,1,2,0,16,0,0,89,607
New York ,New York 71080,Inactive,74,20,1,0,0,0,6,0,0,28,129
New York ,New York 71080,Total,547,44,3,1,2,0,22,0,0,117,736
,,,,,,,,,,,,,
New York ,New York 71081,Active,650,55,1,4,4,2,17,0,0,146,879
New York ,New York 71081,Inactive,82,15,0,0,1,0,5,0,0,34,137
New York ,New York 71081,Total,732,70,1,4,5,2,22,0,0,180,"1,016"
,,,,,,,,,,,,,
New York ,New York 71082,Active,604,98,1,1,3,0,13,0,0,140,860
New York ,New York 71082,Inactive,84,19,0,0,1,0,3,0,0,53,160
New York ,New York 71082,Total,688,117,1,1,4,0,16,0,0,193,"1,020"
,,,,,,,,,,,,,
New York ,New York 71083,Active,704,52,0,4,4,0,16,0,0,119,899
New York ,New York 71083,Inactive,100,13,2,0,0,1,5,0,0,32,153
New York ,New York 71083,Total,804,65,2,4,4,1,21,0,0,151,"1,052"
,,,,,,,,,,,,,
New York ,New York 71084,Active,422,21,0,4,1,0,11,0,1,110,570
New York ,New York 71084,Inactive,79,7,0,1,0,1,5,0,0,30,123
New York ,New York 71084,Total,501,28,0,5,1,1,16,0,1,140,693
,,,,,,,,,,,,,
New York ,New York 71085,Active,735,40,1,1,5,0,25,0,1,109,917
New York ,New York 71085,Inactive,93,10,0,0,0,0,10,0,0,18,131
New York ,New York 71085,Total,828,50,1,1,5,0,35,0,1,127,"1,048"
,,,,,,,,,,,,,
New York ,New York 71086,Active,63,6,1,1,0,0,2,0,1,7,81
New York ,New York 71086,Inactive,7,0,0,0,1,0,0,0,0,1,9
New York ,New York 71086,Total,70,6,1,1,1,0,2,0,1,8,90
,,,,,,,,,,,,,
New York ,New York 71087,Active,880,42,3,3,3,0,27,0,2,152,"1,112"
New York ,New York 71087,Inactive,112,2,1,1,0,0,2,0,0,18,136
New York ,New York 71087,Total,992,44,4,4,3,0,29,0,2,170,"1,248"
,,,,,,,,,,,,,
New York ,New York 71088,Active,688,27,5,3,3,0,16,0,2,93,837
New York ,New York 71088,Inactive,128,6,1,3,0,0,12,0,0,23,173
New York ,New York 71088,Total,816,33,6,6,3,0,28,0,2,116,"1,010"
,,,,,,,,,,,,,
New York ,New York 71089,Active,883,37,3,7,0,0,22,0,0,138,"1,090"
New York ,New York 71089,Inactive,187,4,0,2,0,0,9,0,0,28,230
New York ,New York 71089,Total,"1,070",41,3,9,0,0,31,0,0,166,"1,320"
,,,,,,,,,,,,,
New York ,New York 71090,Active,900,21,1,6,1,1,17,0,0,108,"1,055"
New York ,New York 71090,Inactive,65,5,0,0,0,0,3,0,0,17,90
New York ,New York 71090,Total,965,26,1,6,1,1,20,0,0,125,"1,145"
,,,,,,,,,,,,,
New York ,New York 71091,Active,484,20,2,2,1,0,18,0,0,58,585
New York ,New York 71091,Inactive,33,1,0,0,0,0,1,0,0,5,40
New York ,New York 71091,Total,517,21,2,2,1,0,19,0,0,63,625
,,,,,,,,,,,,,
New York ,New York 71092,Active,661,16,1,2,3,0,14,0,1,100,798
New York ,New York 71092,Inactive,89,5,0,2,0,0,4,0,0,21,121
New York ,New York 71092,Total,750,21,1,4,3,0,18,0,1,121,919
,,,,,,,,,,,,,
New York ,New York 71093,Active,382,14,2,1,2,1,8,0,0,72,482
New York ,New York 71093,Inactive,95,4,0,1,1,0,3,0,0,21,125
New York ,New York 71093,Total,477,18,2,2,3,1,11,0,0,93,607
,,,,,,,,,,,,,
New York ,New York 71097,Active,691,72,1,0,5,0,16,0,0,130,915
New York ,New York 71097,Inactive,97,17,0,0,0,0,7,0,0,38,159
New York ,New York 71097,Total,788,89,1,0,5,0,23,0,0,168,"1,074"
,,,,,,,,,,,,,
New York ,New York 71098,Active,622,66,0,1,3,0,21,0,0,154,867
New York ,New York 71098,Inactive,86,7,0,0,1,1,2,0,0,26,123
New York ,New York 71098,Total,708,73,0,1,4,1,23,0,0,180,990
,,,,,,,,,,,,,
New York ,New York 71099,Active,606,31,1,0,2,0,15,0,0,151,806
New York ,New York 71099,Inactive,82,16,0,0,1,0,3,0,0,24,126
New York ,New York 71099,Total,688,47,1,0,3,0,18,0,0,175,932
,,,,,,,,,,,,,
New York ,New York 71100,Active,735,34,1,1,1,0,12,0,0,130,914
New York ,New York 71100,Inactive,58,6,0,0,0,0,0,0,0,15,79
New York ,New York 71100,Total,793,40,1,1,1,0,12,0,0,145,993
,,,,,,,,,,,,,
New York ,New York 71101,Active,391,18,1,1,2,0,4,0,0,68,485
New York ,New York 71101,Inactive,42,4,0,0,0,0,1,0,0,15,62
New York ,New York 71101,Total,433,22,1,1,2,0,5,0,0,83,547
,,,,,,,,,,,,,
New York ,New York 71102,Active,411,23,1,1,0,0,7,0,1,88,532
New York ,New York 71102,Inactive,34,6,0,0,0,0,1,0,0,6,47
New York ,New York 71102,Total,445,29,1,1,0,0,8,0,1,94,579
,,,,,,,,,,,,,
New York ,New York 71103,Active,490,25,1,0,0,1,13,0,0,72,602
New York ,New York 71103,Inactive,42,8,0,1,0,0,1,0,0,7,59
New York ,New York 71103,Total,532,33,1,1,0,1,14,0,0,79,661
,,,,,,,,,,,,,
New York ,New York 71104,Active,553,44,0,4,0,1,7,0,0,98,707
New York ,New York 71104,Inactive,71,5,0,0,0,0,0,0,0,12,88
New York ,New York 71104,Total,624,49,0,4,0,1,7,0,0,110,795
,,,,,,,,,,,,,
New York ,New York 71105,Active,480,18,0,2,3,0,6,0,0,69,578
New York ,New York 71105,Inactive,118,6,0,0,1,0,3,0,0,29,157
New York ,New York 71105,Total,598,24,0,2,4,0,9,0,0,98,735
,,,,,,,,,,,,,
New York ,New York 71106,Active,364,13,0,4,0,0,6,0,0,47,434
New York ,New York 71106,Inactive,70,4,1,2,0,0,2,0,0,16,95
New York ,New York 71106,Total,434,17,1,6,0,0,8,0,0,63,529
,,,,,,,,,,,,,
New York ,New York 71107,Active,670,21,0,5,6,1,25,0,0,121,849
New York ,New York 71107,Inactive,81,7,1,0,0,0,1,0,0,16,106
New York ,New York 71107,Total,751,28,1,5,6,1,26,0,0,137,955
,,,,,,,,,,,,,
New York ,New York 71108,Active,371,15,1,3,1,0,7,0,1,43,442
New York ,New York 71108,Inactive,29,2,0,0,0,0,0,0,0,4,35
New York ,New York 71108,Total,400,17,1,3,1,0,7,0,1,47,477
,,,,,,,,,,,,,
New York ,New York 71109,Active,567,22,0,3,3,0,14,0,0,84,693
New York ,New York 71109,Inactive,107,4,0,0,0,0,5,0,0,23,139
New York ,New York 71109,Total,674,26,0,3,3,0,19,0,0,107,832
,,,,,,,,,,,,,
New York ,New York 72001,Active,530,31,1,1,1,0,13,0,0,113,690
New York ,New York 72001,Inactive,62,10,0,0,1,0,1,0,0,22,96
New York ,New York 72001,Total,592,41,1,1,2,0,14,0,0,135,786
,,,,,,,,,,,,,
New York ,New York 72002,Active,831,30,0,0,1,1,12,0,1,126,"1,002"
New York ,New York 72002,Inactive,69,2,0,1,0,0,3,0,0,15,90
New York ,New York 72002,Total,900,32,0,1,1,1,15,0,1,141,"1,092"
,,,,,,,,,,,,,
New York ,New York 72003,Active,644,32,2,2,2,0,6,0,0,97,785
New York ,New York 72003,Inactive,78,7,0,0,0,0,0,0,0,14,99
New York ,New York 72003,Total,722,39,2,2,2,0,6,0,0,111,884
,,,,,,,,,,,,,
New York ,New York 72004,Active,623,26,3,3,4,1,14,0,0,87,761
New York ,New York 72004,Inactive,39,4,0,2,1,0,1,0,0,15,62
New York ,New York 72004,Total,662,30,3,5,5,1,15,0,0,102,823
,,,,,,,,,,,,,
New York ,New York 72005,Active,597,26,2,1,2,0,8,0,0,88,724
New York ,New York 72005,Inactive,63,3,0,1,1,0,4,0,0,15,87
New York ,New York 72005,Total,660,29,2,2,3,0,12,0,0,103,811
,,,,,,,,,,,,,
New York ,New York 72006,Active,477,26,0,1,0,1,9,0,0,61,575
New York ,New York 72006,Inactive,31,3,0,0,0,0,1,0,0,3,38
New York ,New York 72006,Total,508,29,0,1,0,1,10,0,0,64,613
,,,,,,,,,,,,,
New York ,New York 72007,Active,548,25,3,2,1,0,9,0,1,83,672
New York ,New York 72007,Inactive,18,0,0,0,0,0,0,0,0,8,26
New York ,New York 72007,Total,566,25,3,2,1,0,9,0,1,91,698
,,,,,,,,,,,,,
New York ,New York 72008,Active,653,33,3,2,1,1,10,0,0,105,808
New York ,New York 72008,Inactive,56,2,0,0,0,0,0,0,0,10,68
New York ,New York 72008,Total,709,35,3,2,1,1,10,0,0,115,876
,,,,,,,,,,,,,
New York ,New York 72009,Active,908,30,2,1,1,0,11,0,0,148,"1,101"
New York ,New York 72009,Inactive,81,5,0,0,0,1,1,0,0,14,102
New York ,New York 72009,Total,989,35,2,1,1,1,12,0,0,162,"1,203"
,,,,,,,,,,,,,
New York ,New York 72010,Active,846,49,2,0,0,0,10,0,2,137,"1,046"
New York ,New York 72010,Inactive,80,9,1,1,0,0,0,0,0,15,106
New York ,New York 72010,Total,926,58,3,1,0,0,10,0,2,152,"1,152"
,,,,,,,,,,,,,
New York ,New York 72011,Active,593,32,0,0,1,0,4,0,0,67,697
New York ,New York 72011,Inactive,78,3,0,0,0,0,3,0,0,11,95
New York ,New York 72011,Total,671,35,0,0,1,0,7,0,0,78,792
,,,,,,,,,,,,,
New York ,New York 72012,Active,831,35,1,1,3,0,12,0,0,137,"1,020"
New York ,New York 72012,Inactive,83,12,1,1,0,0,6,0,0,25,128
New York ,New York 72012,Total,914,47,2,2,3,0,18,0,0,162,"1,148"
,,,,,,,,,,,,,
New York ,New York 72013,Active,529,22,4,4,1,0,11,0,0,95,666
New York ,New York 72013,Inactive,51,4,0,0,1,0,3,0,0,15,74
New York ,New York 72013,Total,580,26,4,4,2,0,14,0,0,110,740
,,,,,,,,,,,,,
New York ,New York 72014,Active,695,21,3,2,0,0,8,0,0,103,832
New York ,New York 72014,Inactive,73,5,0,0,0,0,3,0,0,17,98
New York ,New York 72014,Total,768,26,3,2,0,0,11,0,0,120,930
,,,,,,,,,,,,,
New York ,New York 72015,Active,735,34,1,0,1,1,19,0,1,115,907
New York ,New York 72015,Inactive,58,3,1,0,0,0,0,0,0,15,77
New York ,New York 72015,Total,793,37,2,0,1,1,19,0,1,130,984
,,,,,,,,,,,,,
New York ,New York 72016,Active,698,36,2,2,2,0,6,0,0,94,840
New York ,New York 72016,Inactive,87,5,2,0,0,0,2,0,0,16,112
New York ,New York 72016,Total,785,41,4,2,2,0,8,0,0,110,952
,,,,,,,,,,,,,
New York ,New York 72017,Active,724,38,2,2,2,1,17,0,1,123,910
New York ,New York 72017,Inactive,68,4,1,1,1,0,3,0,0,21,99
New York ,New York 72017,Total,792,42,3,3,3,1,20,0,1,144,"1,009"
,,,,,,,,,,,,,
New York ,New York 72018,Active,667,84,1,3,2,1,18,0,1,184,961
New York ,New York 72018,Inactive,83,25,0,1,1,0,1,0,0,38,149
New York ,New York 72018,Total,750,109,1,4,3,1,19,0,1,222,"1,110"
,,,,,,,,,,,,,
New York ,New York 72019,Active,555,64,1,5,1,0,15,0,0,115,756
New York ,New York 72019,Inactive,61,13,1,0,1,0,3,0,0,18,97
New York ,New York 72019,Total,616,77,2,5,2,0,18,0,0,133,853
,,,,,,,,,,,,,
New York ,New York 72020,Active,597,36,1,1,0,1,15,0,1,88,740
New York ,New York 72020,Inactive,48,5,0,1,0,0,3,0,0,12,69
New York ,New York 72020,Total,645,41,1,2,0,1,18,0,1,100,809
,,,,,,,,,,,,,
New York ,New York 72021,Active,895,54,6,4,0,0,21,0,1,122,"1,103"
New York ,New York 72021,Inactive,78,7,1,1,0,0,4,0,0,21,112
New York ,New York 72021,Total,973,61,7,5,0,0,25,0,1,143,"1,215"
,,,,,,,,,,,,,
New York ,New York 72022,Active,763,82,3,1,1,0,12,0,1,167,"1,030"
New York ,New York 72022,Inactive,92,35,1,1,0,1,1,0,0,48,179
New York ,New York 72022,Total,855,117,4,2,1,1,13,0,1,215,"1,209"
,,,,,,,,,,,,,
New York ,New York 72023,Active,600,90,1,1,2,0,17,0,0,169,880
New York ,New York 72023,Inactive,61,33,0,0,0,0,2,0,0,42,138
New York ,New York 72023,Total,661,123,1,1,2,0,19,0,0,211,"1,018"
,,,,,,,,,,,,,
New York ,New York 72024,Active,770,42,0,1,1,0,6,0,1,96,917
New York ,New York 72024,Inactive,69,13,2,1,1,0,3,0,0,15,104
New York ,New York 72024,Total,839,55,2,2,2,0,9,0,1,111,"1,021"
,,,,,,,,,,,,,
New York ,New York 72025,Active,498,29,1,1,2,0,7,0,0,76,614
New York ,New York 72025,Inactive,60,4,0,1,0,0,2,0,0,22,89
New York ,New York 72025,Total,558,33,1,2,2,0,9,0,0,98,703
,,,,,,,,,,,,,
New York ,New York 72026,Active,846,56,1,2,3,1,9,0,3,150,"1,071"
New York ,New York 72026,Inactive,84,13,0,2,0,0,4,0,0,25,128
New York ,New York 72026,Total,930,69,1,4,3,1,13,0,3,175,"1,199"
,,,,,,,,,,,,,
New York ,New York 72027,Active,590,25,1,1,0,0,7,0,0,105,729
New York ,New York 72027,Inactive,82,6,0,0,0,1,0,0,0,16,105
New York ,New York 72027,Total,672,31,1,1,0,1,7,0,0,121,834
,,,,,,,,,,,,,
New York ,New York 72028,Active,770,28,0,2,3,0,8,0,1,112,924
New York ,New York 72028,Inactive,96,3,1,0,0,0,0,0,0,24,124
New York ,New York 72028,Total,866,31,1,2,3,0,8,0,1,136,"1,048"
,,,,,,,,,,,,,
New York ,New York 72029,Active,835,45,1,0,7,0,12,0,2,132,"1,034"
New York ,New York 72029,Inactive,69,9,0,0,0,0,1,0,0,24,103
New York ,New York 72029,Total,904,54,1,0,7,0,13,0,2,156,"1,137"
,,,,,,,,,,,,,
New York ,New York 72030,Active,750,31,1,2,1,0,9,0,2,94,890
New York ,New York 72030,Inactive,79,11,0,0,0,0,1,0,0,17,108
New York ,New York 72030,Total,829,42,1,2,1,0,10,0,2,111,998
,,,,,,,,,,,,,
New York ,New York 72031,Active,462,19,2,0,1,0,1,0,0,64,549
New York ,New York 72031,Inactive,40,4,0,0,0,0,2,0,0,14,60
New York ,New York 72031,Total,502,23,2,0,1,0,3,0,0,78,609
,,,,,,,,,,,,,
New York ,New York 72032,Active,760,47,2,3,5,0,19,0,1,145,982
New York ,New York 72032,Inactive,69,8,1,0,0,0,3,0,0,16,97
New York ,New York 72032,Total,829,55,3,3,5,0,22,0,1,161,"1,079"
,,,,,,,,,,,,,
New York ,New York 72033,Active,707,47,2,2,0,0,8,0,0,114,880
New York ,New York 72033,Inactive,109,7,0,0,0,0,0,0,0,18,134
New York ,New York 72033,Total,816,54,2,2,0,0,8,0,0,132,"1,014"
,,,,,,,,,,,,,
New York ,New York 72034,Active,546,18,1,1,3,0,3,0,0,74,646
New York ,New York 72034,Inactive,33,4,0,0,0,0,1,0,0,9,47
New York ,New York 72034,Total,579,22,1,1,3,0,4,0,0,83,693
,,,,,,,,,,,,,
New York ,New York 72035,Active,586,17,0,7,3,0,7,0,2,115,737
New York ,New York 72035,Inactive,69,4,0,0,0,0,3,0,0,16,92
New York ,New York 72035,Total,655,21,0,7,3,0,10,0,2,131,829
,,,,,,,,,,,,,
New York ,New York 72036,Active,727,62,0,1,2,2,27,0,0,140,961
New York ,New York 72036,Inactive,80,20,1,1,0,0,1,0,0,37,140
New York ,New York 72036,Total,807,82,1,2,2,2,28,0,0,177,"1,101"
,,,,,,,,,,,,,
New York ,New York 72037,Active,394,50,1,1,2,2,15,0,0,131,596
New York ,New York 72037,Inactive,78,11,1,0,1,0,6,0,0,39,136
New York ,New York 72037,Total,472,61,2,1,3,2,21,0,0,170,732
,,,,,,,,,,,,,
New York ,New York 72038,Active,699,57,3,3,2,1,18,0,1,187,971
New York ,New York 72038,Inactive,99,20,0,1,0,0,3,0,0,41,164
New York ,New York 72038,Total,798,77,3,4,2,1,21,0,1,228,"1,135"
,,,,,,,,,,,,,
New York ,New York 72039,Active,688,41,2,1,0,0,10,0,1,125,868
New York ,New York 72039,Inactive,79,6,0,0,0,0,3,0,0,14,102
New York ,New York 72039,Total,767,47,2,1,0,0,13,0,1,139,970
,,,,,,,,,,,,,
New York ,New York 72040,Active,811,54,1,1,1,0,21,0,2,145,"1,036"
New York ,New York 72040,Inactive,94,12,1,0,0,0,2,0,0,20,129
New York ,New York 72040,Total,905,66,2,1,1,0,23,0,2,165,"1,165"
,,,,,,,,,,,,,
New York ,New York 72041,Active,770,62,4,4,3,2,16,0,1,141,"1,003"
New York ,New York 72041,Inactive,133,16,0,1,2,0,6,0,0,21,179
New York ,New York 72041,Total,903,78,4,5,5,2,22,0,1,162,"1,182"
,,,,,,,,,,,,,
New York ,New York 72042,Active,745,56,4,2,2,0,23,0,1,156,989
New York ,New York 72042,Inactive,90,14,1,0,0,0,4,0,0,28,137
New York ,New York 72042,Total,835,70,5,2,2,0,27,0,1,184,"1,126"
,,,,,,,,,,,,,
New York ,New York 72043,Active,954,47,3,3,2,0,15,0,1,143,"1,168"
New York ,New York 72043,Inactive,147,11,1,1,0,0,3,0,1,37,201
New York ,New York 72043,Total,"1,101",58,4,4,2,0,18,0,2,180,"1,369"
,,,,,,,,,,,,,
New York ,New York 72044,Active,787,34,1,4,2,1,10,0,2,114,955
New York ,New York 72044,Inactive,81,7,2,0,1,0,1,0,0,12,104
New York ,New York 72044,Total,868,41,3,4,3,1,11,0,2,126,"1,059"
,,,,,,,,,,,,,
New York ,New York 72045,Active,659,31,0,0,1,1,17,0,1,122,832
New York ,New York 72045,Inactive,107,5,0,0,0,0,0,0,0,18,130
New York ,New York 72045,Total,766,36,0,0,1,1,17,0,1,140,962
,,,,,,,,,,,,,
New York ,New York 72046,Active,810,54,4,1,6,0,20,0,1,154,"1,050"
New York ,New York 72046,Inactive,115,16,0,2,0,0,5,0,0,39,177
New York ,New York 72046,Total,925,70,4,3,6,0,25,0,1,193,"1,227"
,,,,,,,,,,,,,
New York ,New York 72047,Active,814,41,0,1,3,0,17,0,1,123,"1,000"
New York ,New York 72047,Inactive,62,8,0,1,0,0,2,0,0,18,91
New York ,New York 72047,Total,876,49,0,2,3,0,19,0,1,141,"1,091"
,,,,,,,,,,,,,
New York ,New York 72048,Active,904,32,2,2,2,0,10,0,1,143,"1,096"
New York ,New York 72048,Inactive,95,4,0,0,1,0,0,0,0,16,116
New York ,New York 72048,Total,999,36,2,2,3,0,10,0,1,159,"1,212"
,,,,,,,,,,,,,
New York ,New York 72049,Active,844,48,1,2,0,1,11,0,0,135,"1,042"
New York ,New York 72049,Inactive,95,5,0,0,0,0,3,0,1,12,116
New York ,New York 72049,Total,939,53,1,2,0,1,14,0,1,147,"1,158"
,,,,,,,,,,,,,
New York ,New York 72050,Active,693,27,1,2,0,1,14,0,0,96,834
New York ,New York 72050,Inactive,58,4,0,1,0,0,2,0,0,11,76
New York ,New York 72050,Total,751,31,1,3,0,1,16,0,0,107,910
,,,,,,,,,,,,,
New York ,New York 72051,Active,677,32,24,2,0,0,19,0,1,70,825
